Scaffold_6555	880053	880618	19	541	565	0.9575221
Scaffold_5117	9548	10482	12	514	934	0.5503212
Scaffold_178	613708	614251	6	328	543	0.6040516
Scaffold_1520	218698	219266	45	446	568	0.7852113
Scaffold_5196	1050597	1051105	54	508	508	1.0000000
Scaffold_3931	733978	734365	0	0	387	0.0000000
Scaffold_518	54976	56451	19	752	1475	0.5098305
Scaffold_2352	481759	482449	27	662	690	0.9594203
Scaffold_972	536232	536653	10	394	421	0.9358670
Scaffold_6581	791405	791705	34	281	300	0.9366667
Scaffold_3566	423401	423879	6	416	478	0.8702929
Scaffold_733	68615	69190	34	567	575	0.9860870
Scaffold_4155	696956	697381	13	425	425	1.0000000
Scaffold_3525	842241	842851	4	474	610	0.7770492
Scaffold_5324	243027	243477	9	385	450	0.8555555
Scaffold_6823	679411	680605	24	609	1194	0.5100502
Scaffold_2706	467153	467423	19	270	270	1.0000000
Scaffold_1139	786643	791220	9	578	4577	0.1262836
Scaffold_1799	929017	930611	16	1003	1594	0.6292346
Scaffold_5593	481528	482093	12	416	565	0.7362832
Scaffold_7910	1010333	1011192	4	343	859	0.3993015
Scaffold_726	68411	68831	21	420	420	1.0000000
Scaffold_7213	399307	400641	2	217	1334	0.1626687
Scaffold_7941	1346337	1347470	39	707	1133	0.6240070
Scaffold_4203	908925	909432	18	499	507	0.9842209
Scaffold_61	336213	337510	25	509	1297	0.3924441
Scaffold_3928	41781	42646	7	503	865	0.5815029
Scaffold_2353	168756	169516	7	384	760	0.5052631
Scaffold_6391	807966	809000	5	360	1034	0.3481625
Scaffold_8240	414882	415212	7	292	330	0.8848485
Scaffold_4532	440093	440528	43	356	435	0.8183908
Scaffold_1480	903757	904688	28	897	931	0.9634801
Scaffold_4143	546054	547749	100	1082	1695	0.6383481
Scaffold_565	136892	137408	11	516	516	1.0000000
Scaffold_1491	1003350	1003884	32	534	534	1.0000000
Scaffold_1205	114289	115190	60	901	901	1.0000000
Scaffold_3147	344350	344848	2	151	498	0.3032129
Scaffold_7479	1163046	1163900	0	0	854	0.0000000
Scaffold_8918	1257982	1258308	11	185	326	0.5674847
Scaffold_498	372332	373490	30	721	1158	0.6226252
Scaffold_5919	382927	385933	24	854	3006	0.2840985
Scaffold_4538	267135	269118	11	665	1983	0.3353505
Scaffold_5201	776633	777274	23	446	641	0.6957878
Scaffold_6352	103374	104886	16	586	1512	0.3875661
Scaffold_2341	211703	212737	17	560	1034	0.5415861
Scaffold_109	306898	308714	78	1495	1816	0.8232379
Scaffold_4723	520864	522311	18	1145	1447	0.7912923
Scaffold_1869	570748	571028	15	280	280	1.0000000
Scaffold_8988	341298	341794	34	496	496	1.0000000
Scaffold_4609	534661	535432	22	519	771	0.6731517
Scaffold_9959	258047	258475	11	259	428	0.6051402
Scaffold_4508	464127	464560	18	433	433	1.0000000
Scaffold_2049	916811	917418	12	351	607	0.5782537
Scaffold_1833	140607	140921	31	314	314	1.0000000
Scaffold_1552	743948	744427	82	473	479	0.9874739
Scaffold_5022	895322	895890	15	568	568	1.0000000
Scaffold_783	370578	371487	96	741	909	0.8151815
Scaffold_277	798136	798731	43	545	595	0.9159664
Scaffold_7199	857437	858696	42	654	1259	0.5194599
Scaffold_4428	853603	854060	25	457	457	1.0000000
Scaffold_496	708719	709592	20	545	873	0.6242841
Scaffold_7281	1104253	1105261	63	859	1008	0.8521826
Scaffold_6480	277258	278096	34	659	838	0.7863962
Scaffold_5123	624490	625285	0	0	795	0.0000000
Scaffold_4660	634704	636639	0	0	1935	0.0000000
Scaffold_168	523785	524221	14	429	436	0.9839450
Scaffold_2339	334378	335476	35	600	1098	0.5464481
Scaffold_821	696203	697269	16	581	1066	0.5450282
Scaffold_8241	1348552	1348895	81	343	343	1.0000000
Scaffold_2350	233902	236618	46	1020	2716	0.3755523
Scaffold_9248	1182691	1183369	2	293	678	0.4321534
Scaffold_8682	726172	727433	0	0	1261	0.0000000
Scaffold_354	544447	545137	18	595	690	0.8623188
Scaffold_4443	1020674	1021145	13	352	471	0.7473460
Scaffold_2668	1003164	1004064	28	845	900	0.9388889
Scaffold_4886	204281	205834	11	669	1553	0.4307791
Scaffold_6118	261084	262288	7	507	1204	0.4210964
Scaffold_1014	529365	529888	0	0	523	0.0000000
Scaffold_5029	316069	317123	69	969	1054	0.9193549
Scaffold_2849	853171	853965	63	572	794	0.7204030
Scaffold_6795	714416	715909	70	1309	1493	0.8767582
Scaffold_3171	721096	722500	48	853	1404	0.6075498
Scaffold_7286	1121935	1122633	23	698	698	1.0000000
Scaffold_247	339656	339913	12	257	257	1.0000000
Scaffold_1962	871157	872569	137	1120	1412	0.7932011
Scaffold_5337	18453	19231	83	771	778	0.9910026
Scaffold_3305	323031	323253	0	0	222	0.0000000
Scaffold_159	96765	97229	16	464	464	1.0000000
Scaffold_2533	388262	388918	22	656	656	1.0000000
Scaffold_5204	871475	871874	194	399	399	1.0000000
Scaffold_10274	800491	800879	0	0	388	0.0000000
Scaffold_5481	192067	192457	36	390	390	1.0000000
Scaffold_2231	753204	754534	14	880	1330	0.6616541
Scaffold_97	377739	379017	47	963	1278	0.7535211
Scaffold_5589	1016169	1016665	26	476	496	0.9596774
Scaffold_4076	1079266	1079990	13	677	724	0.9350829
Scaffold_3446	460452	462176	38	1142	1724	0.6624130
Scaffold_8459	477111	477870	9	656	759	0.8642951
Scaffold_3770	16790	17188	12	272	398	0.6834171
Scaffold_4551	394184	394659	50	470	475	0.9894737
Scaffold_7104	1175008	1175310	23	302	302	1.0000000
Scaffold_6880	502404	503381	22	804	977	0.8229274
Scaffold_5253	460928	462031	20	701	1103	0.6355394
Scaffold_7355	443030	443879	11	488	849	0.5747939
Scaffold_3280	74880	75688	13	563	808	0.6967822
Scaffold_4566	241621	243095	12	594	1474	0.4029851
Scaffold_2781	969562	972295	56	1281	2733	0.4687157
Scaffold_7374	262235	262786	0	0	551	0.0000000
Scaffold_4330	980960	982680	65	1594	1720	0.9267442
Scaffold_5839	135747	137183	0	0	1436	0.0000000
Scaffold_1067	53467	53914	107	447	447	1.0000000
Scaffold_6818	1180350	1181414	18	840	1064	0.7894737
Scaffold_8358	1083857	1084621	0	0	764	0.0000000
Scaffold_9764	105167	105639	6	340	472	0.7203390
Scaffold_500	28660	29085	19	408	425	0.9600000
Scaffold_871	100590	101271	5	509	681	0.7474303
Scaffold_978	671846	672910	0	0	1064	0.0000000
Scaffold_8109	522157	523075	30	800	918	0.8714597
Scaffold_6320	814237	814505	56	268	268	1.0000000
Scaffold_1695	488837	490937	57	1718	2100	0.8180953
Scaffold_806	344887	345584	22	668	697	0.9583931
