Scaffold_6555	880053	880618	90	557	565	0.9858407
Scaffold_5117	9548	10482	28	725	934	0.7762313
Scaffold_178	613708	614251	12	478	543	0.8802947
Scaffold_1520	218698	219266	82	556	568	0.9788733
Scaffold_5196	1050597	1051105	72	508	508	1.0000000
Scaffold_3931	733978	734365	0	0	387	0.0000000
Scaffold_518	54976	56451	18	735	1475	0.4983051
Scaffold_2352	481759	482449	75	690	690	1.0000000
Scaffold_972	536232	536653	34	421	421	1.0000000
Scaffold_6581	791405	791705	75	300	300	1.0000000
Scaffold_3566	423401	423879	36	478	478	1.0000000
Scaffold_733	68615	69190	37	575	575	1.0000000
Scaffold_4155	696956	697381	24	403	425	0.9482353
Scaffold_3525	842241	842851	8	401	610	0.6573771
Scaffold_5324	243027	243477	18	450	450	1.0000000
Scaffold_6823	679411	680605	26	727	1194	0.6088777
Scaffold_2706	467153	467423	47	270	270	1.0000000
Scaffold_1139	786643	791220	24	1089	4577	0.2379288
Scaffold_1799	929017	930611	21	847	1594	0.5313676
Scaffold_5593	481528	482093	51	554	565	0.9805310
Scaffold_7910	1010333	1011192	5	278	859	0.3236321
Scaffold_726	68411	68831	66	420	420	1.0000000
Scaffold_7213	399307	400641	34	1209	1334	0.9062968
Scaffold_7941	1346337	1347470	199	703	1133	0.6204766
Scaffold_4203	908925	909432	56	507	507	1.0000000
Scaffold_61	336213	337510	39	580	1297	0.4471858
Scaffold_3928	41781	42646	21	512	865	0.5919075
Scaffold_2353	168756	169516	11	305	760	0.4013158
Scaffold_6391	807966	809000	21	662	1034	0.6402321
Scaffold_8240	414882	415212	28	330	330	1.0000000
Scaffold_4532	440093	440528	57	358	435	0.8229885
Scaffold_1480	903757	904688	36	896	931	0.9624060
Scaffold_4143	546054	547749	73	1142	1695	0.6737463
Scaffold_565	136892	137408	12	516	516	1.0000000
Scaffold_1491	1003350	1003884	84	534	534	1.0000000
Scaffold_1205	114289	115190	101	851	901	0.9445061
Scaffold_3147	344350	344848	1	151	498	0.3032129
Scaffold_7479	1163046	1163900	0	0	854	0.0000000
Scaffold_8918	1257982	1258308	33	326	326	1.0000000
Scaffold_498	372332	373490	59	1094	1158	0.9447323
Scaffold_5919	382927	385933	44	1307	3006	0.4347971
Scaffold_4538	267135	269118	30	695	1983	0.3504791
Scaffold_5201	776633	777274	61	521	641	0.8127925
Scaffold_6352	103374	104886	33	565	1512	0.3736773
Scaffold_2341	211703	212737	42	849	1034	0.8210832
Scaffold_109	306898	308714	67	1468	1816	0.8083701
Scaffold_4723	520864	522311	57	1277	1447	0.8825155
Scaffold_1869	570748	571028	47	280	280	1.0000000
Scaffold_8988	341298	341794	97	496	496	1.0000000
Scaffold_4609	534661	535432	56	684	771	0.8871595
Scaffold_9959	258047	258475	33	428	428	1.0000000
Scaffold_4508	464127	464560	44	433	433	1.0000000
Scaffold_2049	916811	917418	57	538	607	0.8863262
Scaffold_1833	140607	140921	75	314	314	1.0000000
Scaffold_1552	743948	744427	144	479	479	1.0000000
Scaffold_5022	895322	895890	44	567	568	0.9982395
Scaffold_783	370578	371487	215	909	909	1.0000000
Scaffold_277	798136	798731	96	595	595	1.0000000
Scaffold_7199	857437	858696	61	732	1259	0.5814138
Scaffold_4428	853603	854060	21	290	457	0.6345733
Scaffold_496	708719	709592	17	520	873	0.5956472
Scaffold_7281	1104253	1105261	94	773	1008	0.7668651
Scaffold_6480	277258	278096	23	465	838	0.5548926
Scaffold_5123	624490	625285	0	0	795	0.0000000
Scaffold_4660	634704	636639	0	0	1935	0.0000000
Scaffold_168	523785	524221	47	436	436	1.0000000
Scaffold_2339	334378	335476	101	765	1098	0.6967213
Scaffold_821	696203	697269	16	528	1066	0.4953096
Scaffold_8241	1348552	1348895	134	343	343	1.0000000
Scaffold_2350	233902	236618	140	1285	2716	0.4731222
Scaffold_9248	1182691	1183369	20	517	678	0.7625369
Scaffold_8682	726172	727433	2	187	1261	0.1482950
Scaffold_354	544447	545137	55	690	690	1.0000000
Scaffold_4443	1020674	1021145	23	471	471	1.0000000
Scaffold_2668	1003164	1004064	93	900	900	1.0000000
Scaffold_4886	204281	205834	8	591	1553	0.3805538
Scaffold_6118	261084	262288	0	0	1204	0.0000000
Scaffold_1014	529365	529888	110	523	523	1.0000000
Scaffold_5029	316069	317123	100	963	1054	0.9136623
Scaffold_2849	853171	853965	169	774	794	0.9748111
Scaffold_6795	714416	715909	153	1248	1493	0.8359008
Scaffold_3171	721096	722500	90	853	1404	0.6075498
Scaffold_7286	1121935	1122633	142	698	698	1.0000000
Scaffold_247	339656	339913	38	257	257	1.0000000
Scaffold_1962	871157	872569	264	1123	1412	0.7953258
Scaffold_5337	18453	19231	129	559	778	0.7185090
Scaffold_3305	323031	323253	0	0	222	0.0000000
Scaffold_159	96765	97229	48	464	464	1.0000000
Scaffold_2533	388262	388918	59	656	656	1.0000000
Scaffold_5204	871475	871874	343	399	399	1.0000000
Scaffold_10274	800491	800879	2	150	388	0.3865979
Scaffold_5481	192067	192457	126	390	390	1.0000000
Scaffold_2231	753204	754534	38	803	1330	0.6037594
Scaffold_97	377739	379017	131	1119	1278	0.8755869
Scaffold_5589	1016169	1016665	49	496	496	1.0000000
Scaffold_4076	1079266	1079990	20	627	724	0.8660221
Scaffold_3446	460452	462176	58	1236	1724	0.7169374
Scaffold_8459	477111	477870	47	696	759	0.9169961
Scaffold_3770	16790	17188	12	372	398	0.9346734
Scaffold_4551	394184	394659	110	441	475	0.9284211
Scaffold_7104	1175008	1175310	48	302	302	1.0000000
Scaffold_6880	502404	503381	78	954	977	0.9764585
Scaffold_5253	460928	462031	56	907	1103	0.8223028
Scaffold_7355	443030	443879	22	577	849	0.6796231
Scaffold_3280	74880	75688	23	754	808	0.9331683
Scaffold_4566	241621	243095	23	692	1474	0.4694708
Scaffold_2781	969562	972295	129	1286	2733	0.4705452
Scaffold_7374	262235	262786	0	0	551	0.0000000
Scaffold_4330	980960	982680	92	1268	1720	0.7372093
Scaffold_5839	135747	137183	3	127	1436	0.0884401
Scaffold_1067	53467	53914	237	447	447	1.0000000
Scaffold_6818	1180350	1181414	35	881	1064	0.8280075
Scaffold_8358	1083857	1084621	21	317	764	0.4149215
Scaffold_9764	105167	105639	9	408	472	0.8644068
Scaffold_500	28660	29085	49	411	425	0.9670588
Scaffold_871	100590	101271	9	681	681	1.0000000
Scaffold_978	671846	672910	0	0	1064	0.0000000
Scaffold_8109	522157	523075	115	918	918	1.0000000
Scaffold_6320	814237	814505	105	268	268	1.0000000
Scaffold_1695	488837	490937	105	1589	2100	0.7566667
Scaffold_806	344887	345584	67	697	697	1.0000000
Scaffold_369	342562	343765	58	883	1203	0.7339984
Scaffold_5689	919913	920765	0	0	852	0.0000000
Scaffold_6108	494480	495724	35	716	1244	0.5755627
Scaffold_2856	798033	798357	4	229	324	0.7067901
Scaffold_6581	791425	791744	76	319	319	1.0000000
Scaffold_2215	834124	835332	99	677	1208	0.5604305
Scaffold_7351	511660	512297	36	637	637	1.0000000
Scaffold_1309	715969	716825	39	508	856	0.5934579
Scaffold_7526	733526	734650	54	755	1124	0.6717082
Scaffold_1775	1004482	1006165	68	953	1683	0.5662507
Scaffold_1476	398355	398657	4	240	302	0.7947020
Scaffold_7630	411626	412589	46	789	963	0.8193147
Scaffold_6437	155413	155869	138	456	456	1.0000000
Scaffold_7958	191881	193155	23	611	1274	0.4795918
Scaffold_98	233196	234282	11	437	1086	0.4023941
Scaffold_866	277124	277558	18	434	434	1.0000000
Scaffold_5768	32324	35716	80	1022	3392	0.3012972
Scaffold_4054	234739	239322	56	1301	4583	0.2838752
Scaffold_3575	45236	46180	38	750	944	0.7944915
Scaffold_148	84436	85294	62	796	858	0.9277389
Scaffold_7892	302550	303059	26	509	509	1.0000000
Scaffold_2681	58479	59550	34	602	1071	0.5620915
Scaffold_4802	549010	550072	31	484	1062	0.4557439
Scaffold_6592	944678	947681	14	825	3003	0.2747253
Scaffold_1163	612359	612642	52	278	283	0.9823322
Scaffold_3543	476377	479514	42	1186	3137	0.3780682
Scaffold_4212	402766	403248	43	482	482	1.0000000
Scaffold_7857	1290766	1291697	0	0	931	0.0000000
Scaffold_3920	230871	232247	44	1059	1376	0.7696221
Scaffold_3125	532743	533827	13	676	1084	0.6236162
Scaffold_844	90512	92065	42	895	1553	0.5763039
Scaffold_4530	296355	296915	97	560	560	1.0000000
Scaffold_2178	456874	457793	90	919	919	1.0000000
Scaffold_2509	123297	123512	100	215	215	1.0000000
Scaffold_7892	302427	303059	26	608	632	0.9620253
Scaffold_5350	937272	939472	100	1611	2200	0.7322727
Scaffold_8529	169874	170249	129	375	375	1.0000000
Scaffold_1006	968117	968552	77	435	435	1.0000000
Scaffold_7536	6467	6973	395	506	506	1.0000000
Scaffold_1957	830366	830847	52	481	481	1.0000000
Scaffold_7078	997910	998860	22	572	950	0.6021053
Scaffold_4715	838381	839877	21	683	1496	0.4565508
Scaffold_3900	905814	906145	50	331	331	1.0000000
Scaffold_8510	1379574	1379795	10	212	221	0.9592760
Scaffold_877	382897	384321	59	993	1424	0.6973315
Scaffold_5907	471625	473356	57	1028	1731	0.5938764
Scaffold_9781	1281338	1281650	0	0	312	0.0000000
Scaffold_3652	805547	806035	32	488	488	1.0000000
Scaffold_1623	1032901	1033880	148	914	979	0.9336057
Scaffold_2870	73443	75007	62	1105	1564	0.7065217
Scaffold_2037	789008	789408	14	400	400	1.0000000
Scaffold_2910	1060611	1063408	80	1224	2797	0.4376117
Scaffold_5881	286216	286756	63	529	540	0.9796296
Scaffold_2612	177916	178482	42	522	566	0.9222615
Scaffold_2501	273668	273993	29	325	325	1.0000000
Scaffold_8085	146796	147769	122	973	973	1.0000000
Scaffold_6137	953844	954062	23	218	218	1.0000000
Scaffold_7831	40281	41467	149	1186	1186	1.0000000
Scaffold_7951	347091	347479	0	0	388	0.0000000
Scaffold_7936	972486	973195	24	581	709	0.8194640
Scaffold_678	129924	130630	12	522	706	0.7393768
Scaffold_10215	2025264	2025654	12	286	390	0.7333333
Scaffold_2858	309140	310656	68	1185	1516	0.7816623
Scaffold_8545	1376429	1376902	30	467	473	0.9873150
Scaffold_3694	434608	434952	6	298	344	0.8662791
Scaffold_386	104778	106026	18	514	1248	0.4118590
Scaffold_8533	1142211	1142427	57	216	216	1.0000000
Scaffold_5469	420396	420809	15	263	413	0.6368039
Scaffold_5045	333390	335013	34	598	1623	0.3684535
Scaffold_9617	1376592	1377155	11	440	563	0.7815275
Scaffold_5131	500499	500946	29	447	447	1.0000000
Scaffold_9402	1527806	1528536	130	554	730	0.7589041
Scaffold_2612	402632	403782	21	632	1150	0.5495652
Scaffold_733	891061	891551	158	490	490	1.0000000
Scaffold_8442	1359487	1360242	105	755	755	1.0000000
Scaffold_4612	142197	143057	152	860	860	1.0000000
Scaffold_4231	697748	698068	41	312	320	0.9750000
Scaffold_5991	6252	6683	52	431	431	1.0000000
Scaffold_8524	459623	460064	10	401	441	0.9092970
Scaffold_2130	1024312	1024685	31	373	373	1.0000000
Scaffold_6582	1041962	1043567	52	1216	1605	0.7576324
Scaffold_7806	205829	207153	25	764	1324	0.5770393
Scaffold_1454	742906	743497	0	0	591	0.0000000
Scaffold_2135	652253	652962	0	0	709	0.0000000
Scaffold_498	796915	798278	77	1238	1363	0.9082906
Scaffold_8254	697136	698046	83	879	910	0.9659340
Scaffold_7695	1034362	1034928	1	49	566	0.0865724
Scaffold_2204	57588	57986	0	0	398	0.0000000
Scaffold_5075	942280	942945	69	627	665	0.9428571
Scaffold_1016	110909	111564	8	417	655	0.6366412
Scaffold_7770	145747	146415	32	494	668	0.7395210
Scaffold_1437	206030	206736	0	0	706	0.0000000
Scaffold_6805	1171552	1172244	18	575	692	0.8309249
Scaffold_2450	687223	688854	92	1091	1631	0.6689148
Scaffold_1143	573349	574392	24	529	1043	0.5071908
Scaffold_8269	721770	722197	32	424	427	0.9929742
Scaffold_8909	1561262	1561752	56	490	490	1.0000000
Scaffold_8103	961696	962197	139	501	501	1.0000000
Scaffold_2023	791528	792681	20	709	1153	0.6149176
Scaffold_718	361285	362667	128	1062	1382	0.7684515
Scaffold_5694	634533	635879	34	1096	1346	0.8142645
Scaffold_185	819451	820440	87	989	989	1.0000000
Scaffold_7357	1242565	1243877	126	1052	1312	0.8018293
Scaffold_2898	743638	744318	23	597	680	0.8779412
Scaffold_6229	405069	406105	37	733	1036	0.7075289
Scaffold_6420	206616	207535	48	869	919	0.9455931
Scaffold_2770	618987	621003	7	505	2016	0.2504960
Scaffold_7322	407125	408075	4	405	950	0.4263158
Scaffold_6441	76878	77579	87	701	701	1.0000000
Scaffold_7470	769363	769642	19	264	279	0.9462366
Scaffold_3007	778977	780146	37	563	1169	0.4816082
Scaffold_3915	788836	789286	68	450	450	1.0000000
Scaffold_2537	161725	162648	6	275	923	0.2979415
Scaffold_1971	976894	977381	33	487	487	1.0000000
Scaffold_8394	558643	560042	83	1125	1399	0.8041458
Scaffold_6682	999620	1000670	9	431	1050	0.4104762
Scaffold_4716	785687	787991	91	1280	2304	0.5555556
Scaffold_4583	95626	96138	0	0	512	0.0000000
Scaffold_9812	1	524	28	523	523	1.0000000
Scaffold_236	270127	270428	23	301	301	1.0000000
Scaffold_4146	910110	913227	24	861	3117	0.2762271
Scaffold_9748	1274778	1275167	72	389	389	1.0000000
Scaffold_3928	704787	705285	89	498	498	1.0000000
Scaffold_2804	82769	83262	46	493	493	1.0000000
Scaffold_4616	276891	278236	164	1073	1345	0.7977695
Scaffold_5272	397164	397513	37	349	349	1.0000000
Scaffold_5599	166521	167400	35	761	879	0.8657566
Scaffold_3687	872149	874020	160	1129	1871	0.6034206
Scaffold_5314	76454	77845	66	1154	1391	0.8296190
Scaffold_876	440144	440822	48	557	678	0.8215339
Scaffold_8288	204620	205402	70	782	782	1.0000000
Scaffold_1292	638017	638895	44	839	878	0.9555809
Scaffold_3522	279007	279553	133	546	546	1.0000000
Scaffold_369	339458	341709	64	987	2251	0.4384718
Scaffold_3760	537055	537543	16	458	488	0.9385246
Scaffold_6372	489394	490077	60	668	683	0.9780381
Scaffold_1599	15013	16215	171	930	1202	0.7737105
Scaffold_4881	660190	662871	83	930	2681	0.3468855
Scaffold_7838	15811	16933	0	0	1122	0.0000000
Scaffold_6217	992694	993680	26	734	986	0.7444219
Scaffold_8107	754609	755450	138	720	841	0.8561237
Scaffold_972	612699	613356	57	589	657	0.8964992
Scaffold_5064	713147	713444	85	297	297	1.0000000
Scaffold_405	804948	805490	38	542	542	1.0000000
Scaffold_1609	1042477	1043211	162	734	734	1.0000000
Scaffold_3827	254747	256647	136	1831	1900	0.9636842
Scaffold_3759	415260	415651	24	391	391	1.0000000
Scaffold_3123	648969	650257	13	415	1288	0.3222050
Scaffold_5454	432046	432502	80	456	456	1.0000000
Scaffold_4819	584415	584819	48	404	404	1.0000000
Scaffold_2857	453295	454572	18	842	1277	0.6593578
Scaffold_440	563877	564547	106	658	670	0.9820896
Scaffold_6441	76973	77621	86	644	648	0.9938272
Scaffold_6826	1182394	1182944	78	550	550	1.0000000
Scaffold_4150	674266	674715	45	449	449	1.0000000
Scaffold_8800	700070	701061	3	280	991	0.2825429
Scaffold_5568	994542	995156	6	319	614	0.5195439
Scaffold_6154	70340	70798	54	458	458	1.0000000
Scaffold_3910	559175	560673	0	0	1498	0.0000000
Scaffold_2133	170795	171268	133	473	473	1.0000000
Scaffold_5403	462789	463478	19	530	689	0.7692308
Scaffold_301	384213	386005	59	1030	1792	0.5747768
Scaffold_2351	807583	807907	66	324	324	1.0000000
Scaffold_7665	350333	350904	45	571	571	1.0000000
Scaffold_2816	253214	253972	19	488	758	0.6437995
Scaffold_4150	419165	420508	35	363	1343	0.2702904
Scaffold_7317	712116	712440	5	206	324	0.6358024
Scaffold_450	909072	909495	86	423	423	1.0000000
Scaffold_2048	1008416	1010252	54	1032	1836	0.5620915
Scaffold_5151	428912	430524	7	306	1612	0.1898263
Scaffold_452	559099	560174	134	994	1075	0.9246511
Scaffold_1932	159426	161120	274	1060	1694	0.6257379
Scaffold_4020	680601	681986	62	799	1385	0.5768953
Scaffold_2133	162225	163849	50	819	1624	0.5043104
Scaffold_5750	179267	182195	38	1373	2928	0.4689208
Scaffold_2537	816647	817182	53	442	535	0.8261682
Scaffold_3143	1009699	1009927	17	210	228	0.9210526
Scaffold_4489	61521	62441	0	0	920	0.0000000
Scaffold_3890	946779	947121	18	342	342	1.0000000
Scaffold_161	746952	747291	56	339	339	1.0000000
Scaffold_610	80527	81428	60	865	901	0.9600444
Scaffold_3888	208760	209445	24	539	685	0.7868613
Scaffold_6943	469620	471517	46	1156	1897	0.6093832
Scaffold_9270	520450	520792	0	0	342	0.0000000
Scaffold_5834	837127	837455	14	263	328	0.8018293
Scaffold_7881	1070541	1071471	172	843	930	0.9064516
Scaffold_2072	809679	810920	0	0	1241	0.0000000
Scaffold_3090	958525	961375	66	695	2850	0.2438596
Scaffold_5204	871943	872247	141	304	304	1.0000000
Scaffold_7104	583883	584997	55	1030	1114	0.9245961
Scaffold_6805	872269	872774	79	480	505	0.9504951
Scaffold_4289	762330	763239	49	694	909	0.7634764
Scaffold_1305	1001947	1003158	56	952	1211	0.7861272
Scaffold_2015	223210	223505	26	295	295	1.0000000
Scaffold_4678	258850	259435	78	581	585	0.9931624
Scaffold_6122	451071	452206	53	449	1135	0.3955947
Scaffold_3125	605131	607996	2	302	2865	0.1054101
Scaffold_4255	595226	595587	108	361	361	1.0000000
Scaffold_4921	855103	855581	48	477	478	0.9979079
Scaffold_4356	252300	252887	28	506	587	0.8620102
Scaffold_8408	1367673	1369193	23	729	1520	0.4796053
Scaffold_8137	696634	697656	63	905	1022	0.8855186
Scaffold_1428	884959	885415	35	456	456	1.0000000
Scaffold_3141	523728	524050	20	322	322	1.0000000
Scaffold_7328	61125	61797	60	547	672	0.8139881
Scaffold_6137	883812	884413	68	601	601	1.0000000
Scaffold_5952	283420	284010	26	439	590	0.7440678
Scaffold_7400	738113	739519	6	342	1406	0.2432432
Scaffold_6682	998425	999317	5	192	892	0.2152466
Scaffold_8250	1021930	1022745	65	809	815	0.9926381
Scaffold_4451	209350	210233	61	787	883	0.8912798
Scaffold_3879	1056839	1057335	152	496	496	1.0000000
Scaffold_2478	970208	971204	27	757	996	0.7600402
Scaffold_3932	772263	773543	103	1230	1280	0.9609375
Scaffold_1480	903400	903658	28	258	258	1.0000000
Scaffold_2104	551044	557039	48	1227	5995	0.2046706
Scaffold_1479	358236	361091	14	611	2855	0.2140105
Scaffold_9062	1171544	1172174	75	630	630	1.0000000
Scaffold_417	738782	740664	18	619	1882	0.3289054
Scaffold_3679	720881	721573	128	643	692	0.9291908
Scaffold_2953	75072	77165	31	627	2093	0.2995700
Scaffold_3751	34176	37235	139	1348	3059	0.4406669
Scaffold_4824	1017677	1019228	30	779	1551	0.5022566
Scaffold_7580	204931	207212	2	290	2281	0.1271372
Scaffold_2061	50047	51273	8	407	1226	0.3319739
Scaffold_1920	338307	339647	152	1340	1340	1.0000000
Scaffold_7895	608194	608515	29	307	321	0.9563863
Scaffold_881	645662	648847	80	1226	3185	0.3849294
Scaffold_4486	895712	896125	0	0	413	0.0000000
Scaffold_134	309206	312051	8	485	2845	0.1704745
Scaffold_1217	457674	462140	53	949	4466	0.2124944
Scaffold_1664	106283	108574	101	465	2291	0.2029681
Scaffold_4008	1056081	1056681	24	477	600	0.7950000
Scaffold_2408	911430	912949	22	781	1519	0.5141541
Scaffold_1581	215745	217619	60	1053	1874	0.5618997
Scaffold_2142	238667	239324	12	297	657	0.4520548
Scaffold_2209	386674	387657	0	0	983	0.0000000
Scaffold_5819	295117	296606	16	599	1489	0.4022834
Scaffold_4685	812901	818555	40	1394	5654	0.2465511
Scaffold_3071	566135	568567	57	1524	2432	0.6266447
Scaffold_6009	208981	209633	157	652	652	1.0000000
Scaffold_4559	758732	763133	18	1122	4401	0.2549421
Scaffold_5327	223878	225389	86	854	1511	0.5651886
Scaffold_6779	1095200	1095832	35	496	632	0.7848101
Scaffold_1655	701490	703295	100	1285	1805	0.7119114
Scaffold_5853	599422	600921	46	1172	1499	0.7818546
Scaffold_3916	787007	787755	44	748	748	1.0000000
Scaffold_5058	918000	918569	18	426	569	0.7486819
Scaffold_8028	236162	237621	10	603	1459	0.4132968
Scaffold_6048	163574	165287	17	296	1713	0.1727963
Scaffold_6625	141985	145560	0	0	3575	0.0000000
Scaffold_1155	1032276	1034634	73	851	2358	0.3608991
Scaffold_8313	216218	217067	38	588	849	0.6925795
Scaffold_7919	523882	524352	11	468	470	0.9957447
Scaffold_5338	1097018	1098289	36	663	1271	0.5216365
Scaffold_3275	846823	847134	31	311	311	1.0000000
Scaffold_2197	297395	299069	62	1046	1674	0.6248506
Scaffold_880	784083	785494	25	719	1411	0.5095677
Scaffold_426	833968	835797	34	944	1829	0.5161290
Scaffold_2065	1033922	1039050	124	1368	5128	0.2667707
Scaffold_4891	751444	752553	49	893	1109	0.8052300
Scaffold_710	974744	978919	99	1168	4175	0.2797605
Scaffold_6630	370918	371886	40	759	968	0.7840909
Scaffold_2126	1042375	1044450	54	1182	2075	0.5696386
Scaffold_5125	546236	548631	2	118	2395	0.0492693
Scaffold_657	674326	676005	56	842	1679	0.5014890
Scaffold_6992	1169334	1171217	64	983	1883	0.5220393
Scaffold_5070	384186	386132	30	352	1946	0.1808839
Scaffold_3695	378468	379594	170	1080	1126	0.9591475
Scaffold_6769	1144514	1145441	0	0	927	0.0000000
Scaffold_2394	342657	343828	22	759	1171	0.6481640
Scaffold_5779	443034	444995	40	476	1961	0.2427333
Scaffold_1169	1023099	1024813	45	1080	1714	0.6301050
Scaffold_3864	148702	149587	225	885	885	1.0000000
Scaffold_3558	503364	504930	388	1114	1566	0.7113665
Scaffold_5961	758618	761046	72	870	2428	0.3583196
Scaffold_7628	485522	486524	57	611	1002	0.6097804
Scaffold_5290	575685	576724	195	1039	1039	1.0000000
Scaffold_2053	998819	1004201	12	729	5382	0.1354515
Scaffold_5999	302135	306108	5	362	3973	0.0911150
Scaffold_2701	171918	174466	68	1109	2548	0.4352433
Scaffold_5320	137369	139989	48	616	2620	0.2351145
Scaffold_2439	93070	95961	59	1412	2891	0.4884123
Scaffold_109	27082	27464	212	382	382	1.0000000
Scaffold_352	669951	671152	106	926	1201	0.7710242
Scaffold_3188	207063	207792	57	688	729	0.9437585
Scaffold_381	298813	299998	110	737	1185	0.6219409
Scaffold_3916	783814	785069	73	873	1255	0.6956176
Scaffold_1618	719080	721681	110	2195	2601	0.8439062
Scaffold_3579	478348	480245	60	1078	1897	0.5682657
Scaffold_883	877885	878710	64	614	825	0.7442424
Scaffold_3350	1068399	1072723	46	1013	4324	0.2342738
Scaffold_4640	310209	312662	2	151	2453	0.0615573
Scaffold_749	84148	88104	119	1698	3956	0.4292214
Scaffold_948	862478	863292	111	809	814	0.9938575
Scaffold_7476	693229	694245	34	885	1016	0.8710630
Scaffold_3402	335278	338721	26	1201	3443	0.3488237
Scaffold_7361	548943	549442	0	0	499	0.0000000
Scaffold_6708	948182	949395	58	712	1213	0.5869744
Scaffold_1609	248819	249584	22	549	765	0.7176471
Scaffold_3297	1039573	1045381	0	0	5808	0.0000000
Scaffold_4618	738612	739797	17	991	1185	0.8362869
Scaffold_1202	17040	18149	13	631	1109	0.5689811
Scaffold_4525	116476	119130	231	1171	2654	0.4412208
Scaffold_40	413701	415652	65	874	1951	0.4479754
Scaffold_6148	414215	418727	38	1451	4512	0.3215869
Scaffold_405	384286	385046	87	690	760	0.9078947
Scaffold_4217	578390	579225	89	742	835	0.8886228
Scaffold_3801	1035495	1037397	131	950	1902	0.4994742
Scaffold_8617	1071061	1072403	0	0	1342	0.0000000
Scaffold_3892	652575	653060	75	464	485	0.9567010
Scaffold_1519	1027669	1030990	30	732	3321	0.2204155
Scaffold_4852	781239	782682	51	833	1443	0.5772696
Scaffold_4428	846798	847894	89	1096	1096	1.0000000
Scaffold_3495	93003	97983	67	1156	4980	0.2321285
Scaffold_8442	1359697	1360655	104	864	958	0.9018789
Scaffold_1033	852792	854229	106	1094	1437	0.7613083
Scaffold_2479	724922	726304	141	689	1382	0.4985528
Scaffold_6704	875795	879229	14	993	3434	0.2891672
Scaffold_1457	816339	820248	48	1014	3909	0.2594014
Scaffold_958	33947	36810	91	827	2863	0.2888578
Scaffold_9388	1700019	1700460	10	399	441	0.9047619
Scaffold_6759	880409	880810	114	394	401	0.9825436
Scaffold_3295	406082	406718	20	453	636	0.7122642
Scaffold_6212	497495	499193	18	710	1698	0.4181390
Scaffold_1795	70022	77547	1	151	7525	0.0200664
Scaffold_1298	280259	283165	52	1166	2906	0.4012388
Scaffold_7213	360445	362137	119	1116	1692	0.6595744
Scaffold_6578	470452	472271	50	1031	1819	0.5667949
Scaffold_7320	246773	247448	109	587	675	0.8696296
Scaffold_4711	671094	672567	66	525	1473	0.3564155
Scaffold_772	97146	102987	155	3832	5841	0.6560521
Scaffold_2159	950486	952578	50	1380	2092	0.6596558
Scaffold_4882	289312	290299	109	723	987	0.7325228
Scaffold_3734	183124	185021	57	859	1897	0.4528202
Scaffold_5781	547691	549882	118	1365	2191	0.6230032
Scaffold_2565	404103	405309	76	1124	1206	0.9320067
Scaffold_2435	204984	207808	26	849	2824	0.3006374
Scaffold_6879	1115649	1116486	45	526	837	0.6284349
Scaffold_4625	65211	66467	7	506	1256	0.4028662
Scaffold_7783	1090686	1092392	186	1106	1706	0.6483001
Scaffold_4662	294536	296828	85	1154	2292	0.5034904
Scaffold_4742	833150	834639	0	0	1489	0.0000000
Scaffold_8155	477769	479510	89	1041	1741	0.5979322
Scaffold_4611	929349	929831	21	482	482	1.0000000
Scaffold_1705	283346	284175	54	780	829	0.9408926
Scaffold_1854	724332	727151	52	495	2819	0.1755942
Scaffold_2195	709475	712916	72	1043	3441	0.3031096
Scaffold_291	494769	504095	140	1398	9326	0.1499035
Scaffold_1392	524379	529371	0	0	4992	0.0000000
Scaffold_4207	129442	130174	12	378	732	0.5163934
Scaffold_7174	502549	503314	28	481	765	0.6287582
Scaffold_3413	660548	661262	69	664	714	0.9299720
Scaffold_1006	614558	615843	23	783	1285	0.6093385
Scaffold_766	822348	823036	129	636	688	0.9244186
