Scaffold_6555	880053	880618	36	511	565	0.9044248
Scaffold_5117	9548	10482	24	722	934	0.7730193
Scaffold_178	613708	614251	8	457	543	0.8416206
Scaffold_1520	218698	219266	56	568	568	1.0000000
Scaffold_5196	1050597	1051105	48	508	508	1.0000000
Scaffold_3931	733978	734365	2	177	387	0.4573644
Scaffold_518	54976	56451	24	936	1475	0.6345763
Scaffold_2352	481759	482449	44	690	690	1.0000000
Scaffold_972	536232	536653	17	421	421	1.0000000
Scaffold_6581	791405	791705	55	300	300	1.0000000
Scaffold_3566	423401	423879	55	478	478	1.0000000
Scaffold_733	68615	69190	37	575	575	1.0000000
Scaffold_4155	696956	697381	22	392	425	0.9223530
Scaffold_3525	842241	842851	13	481	610	0.7885246
Scaffold_5324	243027	243477	4	339	450	0.7533333
Scaffold_6823	679411	680605	51	1020	1194	0.8542714
Scaffold_2706	467153	467423	16	270	270	1.0000000
Scaffold_1139	786643	791220	12	723	4577	0.1579637
Scaffold_1799	929017	930611	16	827	1594	0.5188206
Scaffold_5593	481528	482093	26	534	565	0.9451327
Scaffold_7910	1010333	1011192	2	172	859	0.2002328
Scaffold_726	68411	68831	37	420	420	1.0000000
Scaffold_7213	399307	400641	20	1153	1334	0.8643178
Scaffold_7941	1346337	1347470	42	804	1133	0.7096205
Scaffold_4203	908925	909432	34	507	507	1.0000000
Scaffold_61	336213	337510	38	527	1297	0.4063223
Scaffold_3928	41781	42646	11	496	865	0.5734104
Scaffold_2353	168756	169516	14	471	760	0.6197369
Scaffold_6391	807966	809000	25	740	1034	0.7156673
Scaffold_8240	414882	415212	11	330	330	1.0000000
Scaffold_4532	440093	440528	71	415	435	0.9540230
Scaffold_1480	903757	904688	42	913	931	0.9806659
Scaffold_4143	546054	547749	64	1068	1695	0.6300885
Scaffold_565	136892	137408	18	516	516	1.0000000
Scaffold_1491	1003350	1003884	78	534	534	1.0000000
Scaffold_1205	114289	115190	83	896	901	0.9944506
Scaffold_3147	344350	344848	2	200	498	0.4016064
Scaffold_7479	1163046	1163900	0	0	854	0.0000000
Scaffold_8918	1257982	1258308	44	326	326	1.0000000
Scaffold_498	372332	373490	40	1003	1158	0.8661485
Scaffold_5919	382927	385933	28	1015	3006	0.3376580
Scaffold_4538	267135	269118	22	971	1983	0.4896621
Scaffold_5201	776633	777274	41	493	641	0.7691107
Scaffold_6352	103374	104886	17	516	1512	0.3412699
Scaffold_2341	211703	212737	15	603	1034	0.5831721
Scaffold_109	306898	308714	91	1616	1816	0.8898678
Scaffold_4723	520864	522311	26	859	1447	0.5936420
Scaffold_1869	570748	571028	37	280	280	1.0000000
Scaffold_8988	341298	341794	52	496	496	1.0000000
Scaffold_4609	534661	535432	44	625	771	0.8106356
Scaffold_9959	258047	258475	23	428	428	1.0000000
Scaffold_4508	464127	464560	22	433	433	1.0000000
Scaffold_2049	916811	917418	52	513	607	0.8451400
Scaffold_1833	140607	140921	50	314	314	1.0000000
Scaffold_1552	743948	744427	124	479	479	1.0000000
Scaffold_5022	895322	895890	48	568	568	1.0000000
Scaffold_783	370578	371487	166	909	909	1.0000000
Scaffold_277	798136	798731	59	595	595	1.0000000
Scaffold_7199	857437	858696	41	680	1259	0.5401112
Scaffold_4428	853603	854060	25	436	457	0.9540482
Scaffold_496	708719	709592	19	596	873	0.6827033
Scaffold_7281	1104253	1105261	92	771	1008	0.7648810
Scaffold_6480	277258	278096	45	525	838	0.6264917
